,Long,Lat,Sand,Prod
2732,3.5789,5.7163,60.023,5.885
2733,3.5789,5.7127,69.155,7.043
2734,3.5789,5.7142,34.173,2.735
2735,3.579,5.7081,45.008,4.4
2736,3.579,5.7142,34.635,3.346
2737,3.5791,5.7099,44.549,4.451
2738,3.5791,5.7095,45.145,5.067
2739,3.5791,5.7126,77.155,7.291
2740,3.5791,5.7125,76.011,8.894
2741,3.5791,5.7149,69.05,6.697
2742,3.5791,5.7085,69.165,6.098
2743,3.5792,5.7093,40.077,4.206
2744,3.5792,5.7087,44.58,4.793
2745,3.5792,5.7098,45.748,5.026
2746,3.5793,5.7087,45.014,5.627
2747,3.5793,5.7095,45.058,4.816
2748,3.5794,5.7097,37.949,4.338
2749,3.5794,5.7184,34.222,2.739
2750,3.5794,5.7096,45.879,4.547
2751,3.5795,5.7186,44.738,3.743
2752,3.5795,5.7169,69.254,6.586
2753,3.5796,5.7093,68.797,7.185
2754,3.5798,5.7157,34.03,3.686
2755,3.5798,5.7093,69.028,6.628
2756,3.5798,5.7159,68.344,6.632
2757,3.5798,5.7115,44.845,4.453
2758,3.5799,5.7175,76.978,8.335
2759,3.58,5.7096,68.891,6.81
2760,3.58,5.7099,68.536,6.675
2761,3.58,5.7148,68.664,6.512
2762,3.5806,5.7106,70.587,8.054
2763,3.5807,5.7161,60.468,5.143
2764,3.5809,5.7105,68.572,6.69
2765,3.5809,5.7079,69.758,7.636
2766,3.5809,5.7101,33.49,2.47
2767,3.5809,5.7102,33.085,3.441
2768,3.5693,5.7162,40.453,3.459
2769,3.5694,5.7135,40.43,4.217
2770,3.5694,5.7127,40.538,3.652
2771,3.5694,5.7124,40.639,4.244
2772,3.5694,5.7116,40.292,4.566
2773,3.5696,5.7137,37.432,3.935
2774,3.5697,5.7082,35.07,3.735
2775,3.5697,5.7138,36.82,2.609
2776,3.5697,5.7132,40.163,3.443
2777,3.5698,5.7147,37.779,3.863
2778,3.5698,5.7131,40.081,4.104
2779,3.5698,5.7137,38.239,2.424
2780,3.5698,5.7149,39.854,3.046
2781,3.5698,5.7132,40.313,4.088
2782,3.5699,5.7133,40.005,3.934
2783,3.5699,5.7139,37.211,4.375
2784,3.5699,5.7147,37.572,3.512
2785,3.5702,5.7147,38.547,3.63
2786,3.5703,5.7147,39.566,5.188
2787,3.5703,5.7184,37.517,3.506
2788,3.5703,5.715,37.126,3.53
2789,3.5704,5.7141,40.541,3.794
2790,3.5704,5.7183,32.066,3.283
2791,3.571,5.7086,62.421,6.753
2792,3.571,5.7178,37.425,3.214
2793,3.5713,5.7089,37.716,3.37
2794,3.5716,5.7176,39.596,4.931
2795,3.5716,5.7177,39.988,4.46
2796,3.5717,5.7176,39.937,4.005
2797,3.5723,5.7171,40.181,4.087
2798,3.5723,5.7173,39.525,4.48
2799,3.5723,5.7175,39.917,4.135
2800,3.5723,5.7184,39.948,3.8
2801,3.5724,5.7184,40.662,4.363
2802,3.5724,5.7172,40.174,3.716
2803,3.5724,5.7182,40.085,4.162
2804,3.5724,5.7185,39.551,3.406
2805,3.5724,5.718,39.543,4.459
2806,3.5724,5.7178,40.463,3.708
2807,3.5725,5.7174,39.767,3.708
2808,3.5725,5.7184,40.053,3.978
2809,3.5725,5.7175,40.139,2.974
2810,3.5725,5.7134,35.394,2.529
2811,3.5726,5.7085,40.463,3.872
2812,3.5726,5.7134,37.926,3.899
2813,3.5726,5.7184,39.826,4.02
2814,3.5727,5.7168,40.271,3.972
2815,3.5727,5.7181,39.822,3.84
2816,3.5727,5.7097,62.938,6.502
2817,3.5727,5.7135,39.547,4.354
2818,3.5728,5.71,41.92,4.568
2819,3.5729,5.717,40.264,4.131
2820,3.5729,5.7157,59.579,5.753
2821,3.5729,5.7182,39.461,4.356
2822,3.573,5.713,34.976,3.416
2823,3.573,5.7142,52.202,4.349
2824,3.5731,5.7093,43.031,4.31
2825,3.5731,5.7169,39.913,4.729
2826,3.5731,5.7147,35.436,3.036
2827,3.5732,5.7184,23.197,1.737
2828,3.5732,5.715,40.536,4.085
2829,3.5733,5.7123,43.19,4.427
2830,3.5733,5.7183,31.792,3.401
2831,3.5734,5.7125,35.929,3.093
2832,3.5734,5.7124,35.181,3.535
2833,3.5734,5.7146,37.871,4.183
2834,3.5734,5.7091,40.67,3.578
2835,3.5734,5.7129,40.59,3.83
2836,3.5734,5.7171,76.728,8.252
2837,3.5734,5.7168,67.111,6.403
2838,3.5735,5.7163,39.977,4.356
2839,3.5736,5.7162,40.536,3.179
2840,3.5737,5.709,39.971,3.95
2841,3.5738,5.7087,39.971,4.438
2842,3.5738,5.7165,39.934,3.403
2843,3.574,5.7182,23.742,2.513
2844,3.5741,5.7179,15.456,2.099
2845,3.5742,5.7188,34.377,3.502
2846,3.5745,5.7116,23.158,1.762
2847,3.5745,5.7128,21.717,2.952
2848,3.5747,5.7181,26.121,3.378
2849,3.5747,5.7179,17.699,1.649
2850,3.5747,5.7118,22.773,1.855
2851,3.5748,5.7079,37.747,3.693
2852,3.5748,5.7082,37.132,4.009
2853,3.5749,5.7102,23.613,2.31
2854,3.575,5.7077,34.545,2.499
2855,3.575,5.7181,15.47,1.295
2856,3.575,5.7102,23.112,2.742
2857,3.575,5.7084,37.896,4.439
2858,3.5753,5.7105,21.247,1.972
2859,3.5753,5.7089,15.375,1.342
2860,3.5755,5.7105,45.374,4.765
2861,3.5755,5.7102,44.139,4.152
2862,3.5756,5.7142,5.405,0.238
2863,3.5759,5.7152,17.707,1.639
2864,3.5762,5.7186,32.509,3.118
2865,3.5764,5.716,22.047,2.172
2866,3.5764,5.7179,70.304,7.412
2867,3.5765,5.7181,71.492,6.322
2868,3.5768,5.7175,21.046,2.003
2869,3.5768,5.709,68.709,6.807
2870,3.5769,5.709,68.386,6.945
2871,3.5769,5.7154,33.982,3.005
2872,3.5771,5.7121,34.638,3.382
2873,3.5772,5.7155,34.17,3.747
2874,3.5777,5.7161,66.126,6.973
2875,3.578,5.7143,34.22,3.579
2876,3.578,5.7114,34.765,3.667
2877,3.578,5.7178,34.332,2.865
2878,3.5783,5.7121,45.141,4.027
2879,3.5783,5.7119,45.483,4.587
2880,3.5784,5.7158,60.054,5.768
2881,3.5785,5.718,68.563,6.878
2882,3.579,5.718,68.552,6.773
2883,3.5792,5.7129,33.64,3.029
2884,3.5792,5.7094,34.66,3.859
2885,3.5793,5.7092,40.467,3.723
2886,3.5795,5.7128,34.061,3.38
2887,3.5795,5.7156,33.77,3.076
2888,3.5796,5.7124,52.343,4.657
2889,3.5798,5.7119,33.935,3.759
2890,3.5799,5.7114,45.315,4.189
2891,3.5799,5.712,32.865,3.675
2892,3.5808,5.7084,24.859,2.613
2893,3.5809,5.7086,25.936,2.062
2894,3.5809,5.7081,33.785,3.997
2895,3.581,5.7084,24.648,1.667
2896,3.5694,5.716,39.82,3.977
2897,3.5695,5.7132,37.563,3.701
2898,3.5696,5.7148,37.989,3.09
2899,3.5697,5.7137,37.548,3.489
2900,3.5697,5.7159,37.595,3.227
2901,3.5699,5.7138,42.451,3.906
2902,3.57,5.7151,37.838,3.966
2903,3.57,5.7134,38.264,3.923
2904,3.5701,5.7146,35.283,3.578
2905,3.5701,5.7136,35.485,3.607
2906,3.5701,5.7145,34.757,3.181
2907,3.5701,5.7134,39.206,3.565
2908,3.5702,5.7136,39.888,3.996
2909,3.5705,5.7146,37.859,4.167
2910,3.5722,5.7083,39.562,4.704
2911,3.5724,5.7139,39.524,3.506
2912,3.5726,5.7083,69.158,6.414
2913,3.5727,5.7099,37.566,3.235
2914,3.573,5.7102,39.233,3.99
2915,3.5737,5.7086,42.086,4.143
2916,3.5739,5.7089,39.988,4.012
2917,3.5742,5.7103,43.152,3.663
2918,3.5743,5.7102,39.438,3.646
2919,3.5743,5.7078,16.763,2.326
2920,3.5746,5.7082,42.731,3.773
2921,3.5747,5.7084,39.476,3.906
2922,3.5748,5.7095,37.322,3.63
2923,3.5748,5.7081,40.08,3.425
2924,3.576,5.7118,60.736,6.285
2925,3.5762,5.7091,71.155,7.289
2926,3.5765,5.7089,34.619,3.543
2927,3.5766,5.7121,77.169,7.461
2928,3.5784,5.7113,66.531,6.272
2929,3.5787,5.716,59.582,5.023
2930,3.5792,5.7163,60.036,6.279
